20879	CREEK	1	triangle	2053
20880	ELMER	0		2054
20881	EWOOD	1	triangle	2054
20882	KEEPA	0		2055
20883	OTOKO	1	triangle	2055
20891	HAWKE	0		2059
20892	EWOOD	1	triangle	2059
20893	KOPUA	0		2060
20894	XEPEP	1		2060
20895	EWOOD	2	triangle	2060
20896	CREEK	0		2061
20897	UKLIP	1	triangle	2061
20898	ELMER	0		2062
20899	UKLIP	1	triangle	2062
20900	HAWKE	0		2063
20901	UKLIP	1	triangle	2063
20902	OTOKO	0		2064
20903	UKLIP	1	triangle	2064
20904	WARIK	0		2065
20905	UKLIP	1	triangle	2065
20906	GS_VOR	0	circle	2066
20907	KOPUA	1	triangle	2066
20908	GS14T	0		2069
20909	S038.40.41.383 E177.58.55.744	1		2069
20910	GS14T	0		2070
20911	S038.40.41.383 E177.58.55.744	1		2070
20912	GS14T	0		2071
20913	S038.40.41.383 E177.58.55.744	1		2071
20914	GS14T	0		2072
20915	S038.40.41.383 E177.58.55.744	1		2072
20916	GS32T	0		2074
20917	S038.39.11.455 E177.58.24.460	1		2074
20918	S038.39.08.287 E177.58.49.840	2		2074
20919	GS_VOR	3	circle	2074
20920	GS32T	0		2075
20921	S038.39.11.455 E177.58.24.460	1		2075
20922	GS32T	0		2076
20923	S038.39.11.455 E177.58.24.460	1		2076
20924	GS32T	0		2077
20925	NODEX	1		2077
20926	GS14T	0		2084
20927	POPAD	1		2084
20928	S038.40.41.383 E177.58.55.744	2		2084
20929	ATSUN	0		2093
20930	DONNY	1		2093
20931	RONGO	2		2093
20932	UMAGA	3	triangle	2093
20933	LADIT	0		2094
20934	WYRAP	1		2094
20935	TURAK	2		2094
20936	RONGO	3		2094
20937	UMAGA	4	triangle	2094
20938	DOGAD	0		2095
20939	WN406	1		2095
20940	LADIT	2		2095
20941	WYRAP	3		2095
20942	TURAK	4		2095
20943	RONGO	5		2095
20944	UMAGA	6	triangle	2095
20945	ATSUN	0		2096
20946	CHATS	1		2096
20947	ONOKI	2		2096
20948	PAHWA	3		2096
20949	WITBY	4	triangle	2096
20950	DOGAD	0		2097
20951	WN406	1		2097
20952	LADIT	2		2097
20953	HECTA	3		2097
20954	PAHWA	4		2097
20955	WITBY	5	triangle	2097
20956	LADIT	0		2098
20957	HECTA	1		2098
20958	PAHWA	2		2098
20959	WITBY	3	triangle	2098
20960	SIMZI	0		2099
20961	KABUS	1		2099
20962	RUSKI	2		2099
20963	HUWIT	3		2099
20964	WITBY	4	triangle	2099
20965	AVPOD	0		2103
20966	HUWIT	1		2103
20967	WITBY	2	triangle	2103
20968	TPAPA	0		2104
20969	BRUDA	1		2104
20970	HUWIT	2		2104
20971	WITBY	3	triangle	2104
20972	WARDS	0		2105
20973	PHNIX	1		2105
20974	HUWIT	2		2105
20975	WITBY	3	triangle	2105
20976	AVPOD	0		2106
20977	HUWIT	1	triangle	2106
20978	SIMZI	0		2107
20979	KABUS	1		2107
20980	RUSKI	2		2107
20981	HUWIT	3	triangle	2107
20982	TPAPA	0		2111
20983	BRUDA	1		2111
20984	HUWIT	2	triangle	2111
20985	WARDS	0		2112
20986	OMDOX	1		2112
20987	PHNIX	2		2112
20988	DORBU	3	triangle	2112
20989	IGMUL	0		2113
20990	MEEDA	1		2113
20991	JONAH	2		2113
20992	UMAGA	3	triangle	2113
20993	SIMZI	0		2114
20994	KRAKA	1		2114
20995	MEEDA	2		2114
20996	JONAH	3		2114
20997	UMAGA	4	triangle	2114
20998	SULRI	0		2118
20999	MEEDA	1		2118
21000	JONAH	2		2118
21001	UMAGA	3	triangle	2118
21002	TPAPA	0		2119
21003	FICAN	1		2119
21004	TURBY	2		2119
21005	RIPPA	3		2119
21006	JONAH	4		2119
21007	UMAGA	5	triangle	2119
21008	WARDS	0		2120
21009	OMDOX	1		2120
21010	SALTI	2		2120
21011	MEEDA	3		2120
21012	JONAH	4		2120
21013	UMAGA	5	triangle	2120
21014	SIMZI	0		2121
21015	KRAKA	1		2121
21016	MEEDA	2	triangle	2121
21017	SULRI	0		2125
21018	MEEDA	1	triangle	2125
21019	TPAPA	0		2126
21020	FICAN	1		2126
21021	TURBY	2		2126
21022	RIPPA	3	triangle	2126
21023	WARDS	0		2127
21024	OMDOX	1		2127
21025	SALTI	2		2127
21026	MEEDA	3	triangle	2127
21027	WN34T	0		2128
21028	S041.16.48.000 E174.48.20.000	1		2128
21029	NL_NDB	2	circle	2128
21032	WN16T	0		2130
21033	TAXUP	1		2130
21034	TAPAB	2		2130
21035	RUSPI	3		2130
21036	MATVU	4		2130
21037	DOGBI	5		2130
21038	WN34T	0		2136
21039	S041.14.23.000 E174.48.54.000	1		2136
